"schema.date","duration","schema.Place","source","orig.data","commodity","quantity","unit","price.min","currency","price.max","X","schema.latitude","schema.longitude","schema.language","schema.identifier","year","quarter","month","week","date.common","month.common","price.avg","dm.min","dm.max","dm.avg","dmp.min","dmp.max","dmp.avg"
1883-12-31,"","Damascus","806D6639-8550-4E4D-A369-AF52195FC8EB","Wheat at Ps. 15-20 /kile","wheat",1,"kile",15,"ops",20,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1883-01-01,1883-10-01,1883-12-01,1883-12-31,2000-12-30,2000-12-01,17.5,-24.270727340473,-24.6441993464052,-23.2435519723338,-61.803610434939,-55.2013468876099,-57.0484183316097
1884-03-31,"","Damascus","AD049434-631A-433D-B436-D1BBD6AEA30E","wheat at Ps 15-20 kile","wheat",1,"kile",15,"ops",20,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1884-01-01,1884-01-01,1884-03-01,1884-03-31,2000-03-31,2000-03-01,17.5,-24.270727340473,-24.6441993464052,-23.2435519723338,-61.803610434939,-55.2013468876099,-57.0484183316097
1884-08-30,"","Hawran","FD26B888-DA30-46E2-A3C8-0626E8410B13","the peasants sell the madd of wheat at Ps 4","wheat",1,"kile",2,"ops",NA,"",NA,NA,NA,NA,1884-01-01,1884-07-01,1884-08-01,1884-08-25,2000-08-30,2000-08-01,2,-37.270727340473,NA,-38.7435519723338,-94.9071480579919,NA,-95.0912478093268
1884-09-08,"","Beirut","EA13A777-9432-4092-A717-BB1CA3BF5182","Best quality of wheat at Ps 20/ kile","wheat",1,"kile",20,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1884-01-01,1884-07-01,1884-09-01,1884-09-08,2000-09-08,2000-09-01,20,-19.270727340473,NA,-20.7435519723338,-49.0714805799186,NA,-50.9124780932682
1885-01-01,"P1Y","Damascus","009A28BD-D028-4165-AADF-6B5036BC609A","Wheat sold at Ps. 17-20/ Constantinople kilesi","wheat",1,"kile",17,"ops",20,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1885-01-01,1885-01-01,1885-01-01,1884-12-29,2000-01-01,2000-01-01,18.5,-22.270727340473,-24.6441993464052,-22.2435519723338,-56.7107584929308,-55.2013468876099,-54.5940422362731
1885-01-01,"P1Y","Damascus","71E3E409-F0FB-40A1-9459-2320CF5F008D","the year before it was sold mostly at 33 pias.","wheat",1,"kile",33,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1885-01-01,1885-01-01,1885-01-01,1884-12-29,2000-01-01,2000-01-01,33,-6.270727340473,NA,-7.74355197233378,-15.9679429568657,NA,-19.0055888538925
1885-01-01,"P1Y","London","009A28BD-D028-4165-AADF-6B5036BC609A","Wheat at Ps. 17-20/ Constantinople kilesi","wheat",1,"kile",17,"ops",20,"",51.50853,-0.12574,"en","https://www.geonames.org/2643743",1885-01-01,1885-01-01,1885-01-01,1884-12-29,2000-01-01,2000-01-01,18.5,-22.270727340473,-24.6441993464052,-22.2435519723338,-56.7107584929308,-55.2013468876099,-54.5940422362731
1885-01-01,"P1Y","London","6FC493CB-219C-41FF-A727-F82A4B9CF421","prices rose to a max of 48p/kile in 1885","wheat",1,"kile",48,"ops",NA,"",51.50853,-0.12574,"en","https://www.geonames.org/2643743",1885-01-01,1885-01-01,1885-01-01,1884-12-29,2000-01-01,2000-01-01,48,8.729272659527,NA,7.25644802766622,22.2284466081953,NA,17.8100525761563
1885-06-27,"","Damascus","470F1092-2002-431E-8EC8-72C9B8F59CAB","price of cereals in Damascus is currently at Ps 24 or below","wheat",1,"kile",24,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1885-01-01,1885-04-01,1885-06-01,1885-06-22,2000-06-26,2000-06-01,24,-15.270727340473,NA,-16.7435519723338,-38.8857766959023,NA,-41.0949737119218
1886-01-01,"P1Y","Damascus","71E3E409-F0FB-40A1-9459-2320CF5F008D","Wheat kept steadily throughout the year at 35 pias. the kilograme [kile]","wheat",1,"kile",35,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1886-01-01,1886-01-01,1886-01-01,1885-12-28,2000-01-01,2000-01-01,35,-4.270727340473,NA,-5.74355197233378,-10.8750910148576,NA,-14.0968366632193
1886-01-01,"P1Y","London","6FC493CB-219C-41FF-A727-F82A4B9CF421","Wheat; which in 1884 sold at from 17 to 20 pias. the kile","wheat",1,"kile",17,"ops",20,"",51.50853,-0.12574,"en","https://www.geonames.org/2643743",1886-01-01,1886-01-01,1886-01-01,1885-12-28,2000-01-01,2000-01-01,18.5,-22.270727340473,-24.6441993464052,-22.2435519723338,-56.7107584929308,-55.2013468876099,-54.5940422362731
1886-01-01,"P1Y","London","6FC493CB-219C-41FF-A727-F82A4B9CF421","rose to from 33 to 48 pias. in 1885","wheat",1,"kile",33,"ops",48,"",51.50853,-0.12574,"en","https://www.geonames.org/2643743",1886-01-01,1886-01-01,1886-01-01,1885-12-28,2000-01-01,2000-01-01,40.5,-6.270727340473,3.35580065359477,-0.243551972333776,-15.9679429568657,7.5167674697362,-0.597768138868099
1886-01-04,"","Beirut","0C868275-40D4-4188-8D86-60102783D224","prices of wheat to decrease from Ps 45 per cift to Ps 35","wheat",1,"kile",35,"ops",45,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1886-01-01,1886-01-01,1886-01-01,1886-01-04,2000-01-04,2000-01-01,40,-4.270727340473,0.35580065359477,-0.743551972333776,-10.8750910148576,0.796969502877688,-1.82495618653639
1886-04-12,"","Tripoli","2FCDA864-E5AA-426F-8FD0-7BFC2EEFB9A3","prices of wheat in Tripoli amount to Ps 170 to Ps 180 per Shunbul","wheat",1,"kile",75.5555555555556,"ops",80,"",34.43352,35.84415,"en","https://www.geonames.org/266826",1886-01-01,1886-04-01,1886-04-01,1886-04-12,2000-04-11,2000-04-01,77.7777777777778,36.2848282150826,35.3558006535948,37.034225805444,92.3966289203074,79.1946124495603,90.8959185261792
1887-01-01,"P1Y","Damascus","71E3E409-F0FB-40A1-9459-2320CF5F008D","average price of cereals was high; wheat selling at 35 pias. the kilograme","wheat",1,"kile",35,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1887-01-01,1887-01-01,1887-01-01,1886-12-27,2000-01-01,2000-01-01,35,-4.270727340473,NA,-5.74355197233378,-10.8750910148576,NA,-14.0968366632193
1887-01-01,"P1Y","Damascus","71E3E409-F0FB-40A1-9459-2320CF5F008D","against 17 pias. and 20 pias. the kilograme in more favourable years","wheat",1,"kile",17,"ops",20,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1887-01-01,1887-01-01,1887-01-01,1886-12-27,2000-01-01,2000-01-01,18.5,-22.270727340473,-24.6441993464052,-22.2435519723338,-56.7107584929308,-55.2013468876099,-54.5940422362731
1887-09-29,"","Damascus","E584965E-562F-454F-822D-C10B02D6ADF1","wheat at Ps 20 to 30","wheat",1,"kile",20,"ops",30,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1887-01-01,1887-07-01,1887-09-01,1887-09-26,2000-09-28,2000-09-01,25,-19.270727340473,-14.6441993464052,-15.7435519723338,-49.0714805799186,-32.8020203314149,-38.6405976165852
1888-01-01,"P1Y","Damascus","71A8702D-D586-44DE-B2BD-1C9046977D96","Wheat fetched 20 pias. (2s.)","wheat",1,"kile",20,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1888-01-01,1888-01-01,1888-01-01,1887-12-26,2000-01-01,2000-01-01,20,-19.270727340473,NA,-20.7435519723338,-49.0714805799186,NA,-50.9124780932682
1888-01-01,"P1Y","Damascus","93FF51D0-56D0-42AC-A39C-D675E69D1CEB","with 20 pias. (3s.) the previous year","wheat",1,"kile",20,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1888-01-01,1888-01-01,1888-01-01,1887-12-26,2000-01-01,2000-01-01,20,-19.270727340473,NA,-20.7435519723338,-49.0714805799186,NA,-50.9124780932682
1888-01-01,"P1Y","Damascus","CDD68F96-D34A-4DFE-8AE6-CDDE7C24725E","The bushel of wheat sold at 22 pias.","wheat",1,"kile",22,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1888-01-01,1888-01-01,1888-01-01,1887-12-26,2000-01-01,2000-01-01,22,-17.270727340473,NA,-18.7435519723338,-43.9786286379105,NA,-46.003725902595
1889-01-01,"P1Y","Damascus","93FF51D0-56D0-42AC-A39C-D675E69D1CEB","Wheat fetched about 16 pias. (2s. 6d.) the bushel","wheat",1,"kile",16,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1889-01-01,1889-01-01,1889-01-01,1888-12-31,2000-01-01,2000-01-01,16,-23.270727340473,NA,-24.7435519723338,-59.2571844639349,NA,-60.7299824746146
1889-12-19,"","Beirut","F07E4FA3-976A-47DF-8D3A-1FFE3A5AF9A6","wheat fell to Ps 20","wheat",1,"kile",20,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1889-01-01,1889-10-01,1889-12-01,1889-12-16,2000-12-18,2000-12-01,20,-19.270727340473,NA,-20.7435519723338,-49.0714805799186,NA,-50.9124780932682
1890-01-01,"P1Y","London","93FF51D0-56D0-42AC-A39C-D675E69D1CEB","Wheat fetched about 16 pias. (2s. 6d.) the bushel","wheat",1,"kile",16,"ops",NA,"",51.50853,-0.12574,"en","https://www.geonames.org/2643743",1890-01-01,1890-01-01,1890-01-01,1889-12-30,2000-01-01,2000-01-01,16,-23.270727340473,NA,-24.7435519723338,-59.2571844639349,NA,-60.7299824746146
1890-01-01,"P1Y","London","93FF51D0-56D0-42AC-A39C-D675E69D1CEB","20 pias. (3s.) the previous year","wheat",1,"kile",20,"ops",NA,"",51.50853,-0.12574,"en","https://www.geonames.org/2643743",1890-01-01,1890-01-01,1890-01-01,1889-12-30,2000-01-01,2000-01-01,20,-19.270727340473,NA,-20.7435519723338,-49.0714805799186,NA,-50.9124780932682
1890-05-02,"","Damascus","73B6DB15-F5E6-419D-BAC7-C7AC0DCA6A37","prices of cereals fell: best kind of wheat is now at Ps 25 / bushel","wheat",1,"kile",25,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1890-01-01,1890-04-01,1890-05-01,1890-04-28,2000-05-01,2000-05-01,25,-14.270727340473,NA,-15.7435519723338,-36.3393507248983,NA,-38.6405976165852
1890-09-09,"","Damascus","0562F975-FC03-4CCC-916D-3FF23DB560E5","a cift now costs more than Ps 25","wheat",1,"kile",25,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1890-01-01,1890-07-01,1890-09-01,1890-09-08,2000-09-08,2000-09-01,25,-14.270727340473,NA,-15.7435519723338,-36.3393507248983,NA,-38.6405976165852
1890-10-01,"","Damascus","79B3FED0-393C-4B7B-8507-9FC7D5BF39DD","the price of wheat also improved (taḥasannat) in Damascus; where the kile costs now Ps 25","wheat",1,"kile",25,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1890-01-01,1890-10-01,1890-10-01,1890-09-29,2000-09-30,2000-09-01,25,-14.270727340473,NA,-15.7435519723338,-36.3393507248983,NA,-38.6405976165852
1890-10-06,"","Damascus","57A611D4-07FE-41DB-AA16-3A7982136C44","wheat at Ps 25-26 per bushel","wheat",1,"kile",25,"ops",26,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1890-01-01,1890-10-01,1890-10-01,1890-10-06,2000-10-05,2000-10-01,25.5,-14.270727340473,-18.6441993464052,-15.2435519723338,-36.3393507248983,-41.7617509538929,-37.4134095689169
1890-10-23,"","Damascus","F4D3F096-4532-4DC5-8313-9DE85B670738","price of wheat fell to a maximum of Ps 24","wheat",1,"kile",24,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1890-01-01,1890-10-01,1890-10-01,1890-10-20,2000-10-22,2000-10-01,24,-15.270727340473,NA,-16.7435519723338,-38.8857766959023,NA,-41.0949737119218
1891-02-02,"","Damascus","897E8FBC-BF78-45AB-A814-79A5CD24F6F3","wheat is at Ps 22 to Ps 24 [per kile]","wheat",1,"kile",22,"ops",24,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1891-01-01,1891-01-01,1891-02-01,1891-02-02,2000-02-02,2000-02-01,23,-17.270727340473,-20.6441993464052,-17.7435519723338,-43.9786286379105,-46.2416162651319,-43.5493498072584
1891-04-27,"","Damascus","413CF367-5709-4396-98BF-18AD92A65A08","After the kile of wheat had been less than Ps 23; it rose to Ps 33","wheat",1,"kile",23,"ops",33,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1891-01-01,1891-04-01,1891-04-01,1891-04-27,2000-04-26,2000-04-01,28,-16.270727340473,-11.6441993464052,-12.7435519723338,-41.4322026669064,-26.0822223645564,-31.2774693305755
1891-05-04,"","Damascus","81FD2046-F3A8-4418-BF3F-97620CDE7A20","wheat rose in the last 2 days to Ps 38 to Ps 40","wheat",1,"kile",38,"ops",40,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1891-01-01,1891-04-01,1891-05-01,1891-05-04,2000-05-03,2000-05-01,39,-1.270727340473,-4.64419934640523,-1.74355197233378,-3.23581310184538,-10.4026937752198,-4.27933228187298
1891-05-29,"","Damascus","852008FC-EEA7-43DC-968D-EA8E713BC243","price of wheat fell decisively to Ps 34 per bushel and less","wheat",1,"kile",34,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1891-01-01,1891-04-01,1891-05-01,1891-05-25,2000-05-28,2000-05-01,34,-5.270727340473,NA,-6.74355197233378,-13.4215169858617,NA,-16.5512127585559
1891-06-15,"","Beirut","2A65C318-C2D7-4FCE-8F5B-711913EFC39C","the price is not falling and remains at Ps 34","wheat",1,"kile",34,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1891-01-01,1891-04-01,1891-06-01,1891-06-15,2000-06-14,2000-06-01,34,-5.270727340473,NA,-6.74355197233378,-13.4215169858617,NA,-16.5512127585559
1891-06-17,"","Beirut","3E14CB89-C784-480A-94D6-C8208E0269C8","Wheat from Hawran sells for Ps 23 per madd in Acre","wheat",1,"kile",23,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1891-01-01,1891-04-01,1891-06-01,1891-06-15,2000-06-16,2000-06-01,23,-16.270727340473,NA,-17.7435519723338,-41.4322026669064,NA,-43.5493498072584
1891-06-17,"","Damascus","D216ED70-EF0B-4C29-80F0-ACC5C7E3A8D3","price of cereals (ḥubūb) did not fall below Ps 34","wheat",1,"kile",34,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1891-01-01,1891-04-01,1891-06-01,1891-06-15,2000-06-16,2000-06-01,34,-5.270727340473,NA,-6.74355197233378,-13.4215169858617,NA,-16.5512127585559
1892-02-01,"","Beirut","073A30B3-B40D-43B6-8A94-43978C4C74A0","Damascus: wheat sells at Ps 28 to Ps 31/ kile","wheat",1,"kile",28,"ops",31,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1892-01-01,1892-01-01,1892-02-01,1892-02-01,2000-02-01,2000-02-01,29.5,-11.270727340473,-13.6441993464052,-11.2435519723338,-28.7000728118861,-30.5620876757954,-27.5959051875706
1898-05-02,"","Damascus","7BA04AD6-686A-48F3-961C-8DE09776ABFC","Wheat; which before had not cost more than Ps 25; is now at Ps 45","wheat",1,"kile",45,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1898-01-01,1898-04-01,1898-05-01,1898-05-02,2000-05-01,2000-05-01,45,5.729272659527,NA,4.25644802766622,14.5891686951831,NA,10.4469242901466
1898-05-24,"","Damascus","03221A40-231D-4A49-8EB8-E42B20A69D78","the price for a kile of best wheat is now Ps 38","wheat",1,"kile",38,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1898-01-01,1898-04-01,1898-05-01,1898-05-23,2000-05-23,2000-05-01,38,-1.270727340473,NA,-2.74355197233378,-3.23581310184538,NA,-6.73370837720957
1898-05-24,"","Damascus","03221A40-231D-4A49-8EB8-E42B20A69D78","for medium quality its Ps 35","wheat",1,"kile",35,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1898-01-01,1898-04-01,1898-05-01,1898-05-23,2000-05-23,2000-05-01,35,-4.270727340473,NA,-5.74355197233378,-10.8750910148576,NA,-14.0968366632193
1898-05-24,"","Damascus","03221A40-231D-4A49-8EB8-E42B20A69D78","lower quality at Ps 22","wheat",1,"kile",22,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1898-01-01,1898-04-01,1898-05-01,1898-05-23,2000-05-23,2000-05-01,22,-17.270727340473,NA,-18.7435519723338,-43.9786286379105,NA,-46.003725902595
1898-05-28,"","Damascus","F8E04C0D-83A1-409A-BAF1-BFC2704DD9D3","wheat at Ps 38/kile","wheat",1,"kile",38,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1898-01-01,1898-04-01,1898-05-01,1898-05-23,2000-05-27,2000-05-01,38,-1.270727340473,NA,-2.74355197233378,-3.23581310184538,NA,-6.73370837720957
1898-05-28,"","Damascus","F8E04C0D-83A1-409A-BAF1-BFC2704DD9D3","medium quality Ps 35","wheat",1,"kile",35,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1898-01-01,1898-04-01,1898-05-01,1898-05-23,2000-05-27,2000-05-01,35,-4.270727340473,NA,-5.74355197233378,-10.8750910148576,NA,-14.0968366632193
1898-05-28,"","Damascus","F8E04C0D-83A1-409A-BAF1-BFC2704DD9D3","lowest quality Ps 33","wheat",1,"kile",33,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1898-01-01,1898-04-01,1898-05-01,1898-05-23,2000-05-27,2000-05-01,33,-6.270727340473,NA,-7.74355197233378,-15.9679429568657,NA,-19.0055888538925
1898-09-24,"","Damascus","683F01DC-74F9-4B35-835B-F539673869B1","price of wheat rose during the last days until it reached Ps 42 per kile","wheat",1,"kile",42,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1898-01-01,1898-07-01,1898-09-01,1898-09-19,2000-09-23,2000-09-01,42,2.729272659527,NA,1.25644802766622,6.94989078217089,NA,3.08379600413679
1898-10-03,"","Damascus","3AF85803-C49F-49C2-AE45-5ACC4D22261B","the price of good wheat fell some Ps 4 from last week [i.e. from Ps 42 to Ps 38]","wheat",1,"kile",38,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1898-01-01,1898-10-01,1898-10-01,1898-10-03,2000-10-02,2000-10-01,38,-1.270727340473,NA,-2.74355197233378,-3.23581310184538,NA,-6.73370837720957
1901-04-06,"","Damascus","23372ED5-66BA-4EB7-99D8-8ADDE76F3730","The price of wheat has gone up to 40 piastres (5s/7d) [exchange rate £1 = Ps 143.284] the Kilé","wheat",1,"kile",40,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1901-01-01,1901-04-01,1901-04-01,1901-04-01,2000-04-05,2000-04-01,40,0.729272659526998,NA,-0.743551972333776,1.85703884016276,NA,-1.82495618653639
1901-09-30,"","Beirut","A0C6517E-1344-4429-9DE4-2568808E682A","price of a cift of fine quality = Ps 31","wheat",1,"kile",31,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1901-01-01,1901-07-01,1901-09-01,1901-09-30,2000-09-29,2000-09-01,31,-8.270727340473,NA,-9.74355197233378,-21.0607948988739,NA,-23.9143410445657
1901-09-30,"","Beirut","A0C6517E-1344-4429-9DE4-2568808E682A","inferior qualities is Ps 27","wheat",1,"kile",27,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1901-01-01,1901-07-01,1901-09-01,1901-09-30,2000-09-29,2000-09-01,27,-12.270727340473,NA,-13.7435519723338,-31.2464987828901,NA,-33.7318454259121
1902-01-01,"P1Y","Damascus","BFCBD079-94B0-43C0-98A0-9DF6AC2CB878","wheat: Ps 22-28 per Kile","wheat",1,"kile",22,"ops",28,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1902-01-01,1902-01-01,1902-01-01,1901-12-30,2000-01-01,2000-01-01,25,-17.270727340473,-16.6441993464052,-15.7435519723338,-43.9786286379105,-37.2818856426539,-38.6405976165852
1904-07-09,"","Damascus","134AD011-AB4E-47AC-86A6-AF5905BFCE11","the kile of wheat (1 1/6 bushel) = Ps 30 (4s.2d.)","wheat",1,"kile",30,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1904-01-01,1904-07-01,1904-07-01,1904-07-04,2000-07-09,2000-07-01,30,-9.270727340473,NA,-10.7435519723338,-23.6072208698779,NA,-26.3687171399023
1905-10-28,"","Damascus","C964A73A-009E-4081-9E73-0D54B94910F8","price of wheat fell to Ps 23","wheat",1,"kile",23,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1905-01-01,1905-10-01,1905-10-01,1905-10-23,2000-10-27,2000-10-01,23,-16.270727340473,NA,-17.7435519723338,-41.4322026669064,NA,-43.5493498072584
1906-07-02,"","Beirut","D24BC58C-8790-4514-AAA3-65411DA3CBCE","If the madd had been sold at Ps10 [ghurūsh] then","wheat",1,"kile",5,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1906-01-01,1906-07-01,1906-07-01,1906-07-02,2000-07-01,2000-07-01,5,-34.270727340473,NA,-35.7435519723338,-87.2678701449797,NA,-87.728119523317
1906-07-02,"","Beirut","D24BC58C-8790-4514-AAA3-65411DA3CBCE","it will be sold today at Ps7","wheat",1,"kile",3.5,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1906-01-01,1906-07-01,1906-07-01,1906-07-02,2000-07-01,2000-07-01,3.5,-35.770727340473,NA,-37.2435519723338,-91.0875091014858,NA,-91.4096836663219
1908-07-06,"","Aleppo","EE124298-8486-4EB8-91CD-B01B7C9962C1","the shunbul of wheat had cost Ps 128; it fell to Ps 112 today due to the arrival of the new harvest","wheat",1,"kile",37.3333333333333,"ops",42.6666666666667,"",36.20124,37.16117,"en","https://www.geonames.org/170063",1908-01-01,1908-07-01,1908-07-01,1908-07-06,2000-07-06,2000-07-01,40,-1.93739400713967,-1.97753267973857,-0.743551972333776,-4.93343041584811,-4.42954002690116,-1.82495618653639
1908-08-03,"","Beirut","EDF21A89-7F46-4D69-91CE-1882364E6E6F","kile | wheat al-kindra | 60 | 62","wheat",1,"kile",60,"ops",62,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1908-01-01,1908-07-01,1908-08-01,1908-08-03,2000-08-03,2000-08-01,61,20.729272659527,17.3558006535948,20.2564480276662,52.7855582602441,38.8758246484093,49.716941815532
1908-08-03,"","Beirut","EDF21A89-7F46-4D69-91CE-1882364E6E6F","kile | wheat from the Ḥawrān | 35 | 42","wheat",1,"kile",35,"ops",42,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1908-01-01,1908-07-01,1908-08-01,1908-08-03,2000-08-03,2000-08-01,38.5,-4.270727340473,-2.64419934640523,-2.24355197233378,-10.8750910148576,-5.92282846398082,-5.50652032954128
1908-08-17,"","Beirut","94A823C5-5E63-48A6-B7F0-F206728B170E","kile | wheat al-kindra | 60 | 62","wheat",1,"kile",60,"ops",62,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1908-01-01,1908-07-01,1908-08-01,1908-08-17,2000-08-17,2000-08-01,61,20.729272659527,17.3558006535948,20.2564480276662,52.7855582602441,38.8758246484093,49.716941815532
1908-08-17,"","Beirut","94A823C5-5E63-48A6-B7F0-F206728B170E","kile | wheat from the Ḥawrān | 35 | 42","wheat",1,"kile",35,"ops",42,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1908-01-01,1908-07-01,1908-08-01,1908-08-17,2000-08-17,2000-08-01,38.5,-4.270727340473,-2.64419934640523,-2.24355197233378,-10.8750910148576,-5.92282846398082,-5.50652032954128
1908-08-31,"","Beirut","A5383205-BF00-43B3-9A20-283DA9BCDF73","kile | wheat al-kindra | 60 | 62","wheat",1,"kile",60,"ops",62,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1908-01-01,1908-07-01,1908-08-01,1908-08-31,2000-08-31,2000-08-01,61,20.729272659527,17.3558006535948,20.2564480276662,52.7855582602441,38.8758246484093,49.716941815532
1908-08-31,"","Beirut","A5383205-BF00-43B3-9A20-283DA9BCDF73","kile | wheat from the Ḥawrān | 35 | 42","wheat",1,"kile",35,"ops",42,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1908-01-01,1908-07-01,1908-08-01,1908-08-31,2000-08-31,2000-08-01,38.5,-4.270727340473,-2.64419934640523,-2.24355197233378,-10.8750910148576,-5.92282846398082,-5.50652032954128
1908-12-31,"","Beirut","8CA1C5C5-F517-4F46-839C-F6077D42631B","a madd of good wheat is Ps 18 in some places of the Jabal Druze","wheat",1,"kile",9,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1908-01-01,1908-10-01,1908-12-01,1908-12-28,2000-12-31,2000-12-01,9,-30.270727340473,NA,-31.7435519723338,-77.0821662609634,NA,-77.9106151419707
1908-12-31,"","Beirut","8CA1C5C5-F517-4F46-839C-F6077D42631B","otherwise it is not more than Ps 16","wheat",1,"kile",8,"ops",NA,"",33.88894,35.49442,"en","https://www.geonames.org/276781",1908-01-01,1908-10-01,1908-12-01,1908-12-28,2000-12-31,2000-12-01,8,-31.270727340473,NA,-32.7435519723338,-79.6285922319675,NA,-80.3649912373073
1909-03-18,"","Damascus","87430D3E-1161-4148-AC40-E41B65421004","Damascus; price of wheat currently at Ps 45 to Ps 50 per bushel/kile","wheat",1,"kile",45,"ops",50,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1909-01-01,1909-01-01,1909-03-01,1909-03-15,2000-03-17,2000-03-01,47.5,5.729272659527,5.35580065359477,6.75644802766622,14.5891686951831,11.9966327809752,16.582864528488
1909-04-01,"","Damascus","41CD1B38-A74E-4196-AA4A-F94BB31F5BC6","wheat which is now 51 p.res a gift (6d/- a bushel)","wheat",1,"kile",51,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1909-01-01,1909-04-01,1909-04-01,1909-03-29,2000-03-31,2000-03-01,51,11.729272659527,NA,10.2564480276662,29.8677245212075,NA,25.1731808621661
1909-04-07,"","Shamsakin","8C39166F-F057-4ADA-8947-688BB0BE5A56","the madd of wheat is sold for Ps 24 at the Shamsakin Station","wheat",1,"kile",12,"ops",NA,"",NA,NA,NA,NA,1909-01-01,1909-04-01,1909-04-01,1909-04-05,2000-04-06,2000-04-01,12,-27.270727340473,NA,-28.7435519723338,-69.4428883479512,NA,-70.5474868559609
1909-07-17,"","Hawran","F2A0D2E0-0435-44D9-A937-D8E1152D38B0","madd of wheat sells at Ps 18 to Ps 20","wheat",1,"kile",10,"ops",9,"",NA,NA,NA,NA,1909-01-01,1909-07-01,1909-07-01,1909-07-12,2000-07-16,2000-07-01,9.5,-29.270727340473,-35.6441993464052,-31.2435519723338,-74.5357402899593,-79.8406060994245,-76.6834270943024
1910-01-01,"P1Y","Damascus","C00666C1-3A11-4D7C-9BF7-3484E5918E6B","last year the good wheat was Ps 56 / kile","wheat",1,"kile",56,"ops",NA,"",33.5102,36.29128,"en","https://www.geonames.org/170654",1910-01-01,1910-01-01,1910-01-01,1909-12-27,2000-01-01,2000-01-01,56,16.729272659527,NA,15.2564480276662,42.5998543762279,NA,37.4450613388491
1910-03-24,"","Ayntab","1B4369B3-93F6-4BD2-B37E-E1AF178C1A0C","Shunbul of wheat from Aleppo cost Ps 215","wheat",1,"kile",95.5555555555556,"ops",NA,"",NA,NA,NA,NA,1910-01-01,1910-01-01,1910-03-01,1910-03-21,2000-03-23,2000-03-01,95.5555555555556,56.2848282150826,NA,54.8120035832218,143.325148340389,NA,134.529271332163
