date, source-uuid, orig-data, commodity-1, quantity-1, unit-1, commodity-2, quantity-2, unit-2, commodity-3, quantity-3, unit-3,commodity-4, quantity-4, unit-4,
1900-01-01,1C7B4426-1147-4B47-B731-B302FF0DA488,Ps 1.5 per copy,newspaper,1,issue,currency,1.5,ops,
1900-10-24,A19F084C-95A9-477D-A327-47F367C55F5F,wheat at $0.69-0.89,wheat,1,bushel,currency,0.69,usd,currency,0.89,usd,
1900-10-24,A19F084C-95A9-477D-A327-47F367C55F5F,barley at $0.41-0.48,barley,1,bushel,currency,0.41,usd,currency,0.48,usd,
1900-11-15,6A709E12-E85C-4708-921A-D8D9610A5F41,a monthly salary of Ps 5.554 was assigned to Ibrāhīm Ḥaqqī Pasha; the mutaṣarrif of Jerusalem,labor,1,month,currency,5554,ops,
1900-11-15,6A709E12-E85C-4708-921A-D8D9610A5F41,charcoal at a price of Ps 100 per qinṭār,charcoal,1,kg,currency,0.38972832038785765,ops,
1900-11-22,6D0D0953-FFB0-43F7-990D-33BB7AA4882C,General Brigadier (al-mīr livā) ʿAlī Pasha gets Ps 2.000,labor,1,month,currency,2000,ops,
1900-11-22,6D0D0953-FFB0-43F7-990D-33BB7AA4882C,mutaṣarrif of Jerusalem; currently living in Damascus had a monthly salary of Ps 5.500,labor,1,month,currency,5500,ops,
1900-11-22,6D0D0953-FFB0-43F7-990D-33BB7AA4882C,Monsieur Ballo new chief engineer with an annual payment of Frcs. 20.000,labor,1,year,currency,20000,frc,
1900-12-28,0098BB36-275D-490B-8F73-88FC19EA8302,general cost of an ordinary workman per day is Ps 6-8,labor,1,day,currency,6,ops,currency,8,ops,
1900-12-31,073C0710-0CE8-49A1-884C-CECC9C6352B0,price of 1 beshlik,book,1,volume,currency,5,ops,
1900-07-16,CE65E11F-D46A-4E28-BC29-DB3991F588CF,the price of an okka of snow dropped to Ps 0"15 in Damascus,ice,0.9999999999999999,kg,currency,0.2922962402908932,ops,
1901-01-07,11D14E78-AEC3-431A-B582-A090C40525B1,Beirut and Lebanon: 12 Frcs per year,newspaper,1,year,currency,12,frc,
1901-01-07,11D14E78-AEC3-431A-B582-A090C40525B1,Rest of the Ottoman Empire (including shipping): 15 Frcs per year,newspaper,1,year,currency,15,frc,
1901-01-07,11D14E78-AEC3-431A-B582-A090C40525B1,other places (including shipping): 18 Frcs per year,newspaper,1,year,currency,18,frc,
1901-01-07,11D14E78-AEC3-431A-B582-A090C40525B1,Ps 1.5 per copy,newspaper,1,issue,currency,1.5,ops,
1901-10-23,0ADCE762-8A99-401C-A679-14F80DF97CE1,wheat was sold at $1.22 per Bushel,wheat,1,bushel,currency,1.22,usd,
1901-10-23,0ADCE762-8A99-401C-A679-14F80DF97CE1,Barley at $0.64,barley,1,bushel,currency,0.64,usd,
1901-10-23,0ADCE762-8A99-401C-A679-14F80DF97CE1,wheat was reduced to $0.92,wheat,1,bushel,currency,0.92,usd,
1901-10-23,0ADCE762-8A99-401C-A679-14F80DF97CE1,Barley to $0.42 per Bushel,barley,1,bushel,currency,0.42,usd,
1901-12-16,FF6A06DA-077C-4A3C-A1B5-B896BD3ED749,coal at Ps 100 per qinṭār,charcoal,1,kg,currency,0.38972832038785765,ops,
1901-12-09,6F75EB40-C751-48DF-BD52-71046A85A06A,the pump will cost Frcs 6.130;73,pump,1,piece,currency,6130.73,frc,
1901-12-09,6F75EB40-C751-48DF-BD52-71046A85A06A,will receive Ps 25 each for being trained and support the fire brigade,labor,1,day,currency,25,ops,
1901-02-02,E97623EE-E4D8-4678-B973-512211CE45E4,Beirut: 1;5 mecidiye per year,newspaper,1,year,currency,30,ops,
1901-02-02,E97623EE-E4D8-4678-B973-512211CE45E4,Outside Beirut: 2 mecidiye per year,newspaper,1,year,currency,40,ops,
1901-02-02,E97623EE-E4D8-4678-B973-512211CE45E4,Egypt and Europe: 10 Frcs per year,newspaper,1,year,currency,10,frc,
1901-02-02,E97623EE-E4D8-4678-B973-512211CE45E4,A single copy costs ½ beshlik or 30 Cts,newspaper,1,issue,currency,2.5,ops,currency,0.3,frc,
1901-03-25,2C80643E-B825-41C6-8980-590DFDB727D6,monthly salary of Ps 800,labor,1,month,currency,800,ops,
1901-04-06,23372ED5-66BA-4EB7-99D8-8ADDE76F3730,The price of wheat has gone up to 40 piastres (5s/7d) [exchange rate £1 = Ps 143.284] the Kilé,wheat,1,kile,currency,40,ops,
1901-04-06,23372ED5-66BA-4EB7-99D8-8ADDE76F3730,The barley crop is said to be practically lost; though the present price is 20 piastres per Kilé (local currency) about 2s/10d [exchange rate £1 = Ps 141.176],barley,1,kile,currency,20,ops,
1901-09-30,A0C6517E-1344-4429-9DE4-2568808E682A,price of a cift of fine quality = Ps 31,wheat,1,kile,currency,31,ops,
1901-09-30,A0C6517E-1344-4429-9DE4-2568808E682A,inferior qualities is Ps 27,wheat,1,kile,currency,27,ops,
1901-09-07,C1D01241-A3F3-4E0B-B550-495FE42FA2F1,subscriptions cost 4 riyālāt in the US and 5 outside,newspaper,1,year,
1902-03-27,73451684-BAF5-40FA-9C00-347C6E7CC48E,price per issue Ps 1"20,newspaper,1,copy,currency,1.5,ops,
1903-08-01,BFCBD079-94B0-43C0-98A0-9DF6AC2CB878,wheat: Ps 22-28 per Kile,wheat,1,kile,currency,22,ops,currency,28,ops,
1903-08-01,BFCBD079-94B0-43C0-98A0-9DF6AC2CB878,barley: Ps 11 per kile,barley,1,kile,currency,11,ops,
1904-01-04,249336F0-A968-46AA-B64B-30ED21C397DD,Beirut and Lebanon: 12 Frcs per year,newspaper,1,year,currency,12,frc,
1904-01-04,249336F0-A968-46AA-B64B-30ED21C397DD,Rest of the Ottoman Empire (including shipping): 15 Frcs per year,newspaper,1,year,currency,15,frc,
1904-01-04,249336F0-A968-46AA-B64B-30ED21C397DD,other places (including shipping): 18 Frcs per year,newspaper,1,year,currency,18,frc,
1904-01-04,249336F0-A968-46AA-B64B-30ED21C397DD,Ps 1.5 per copy,newspaper,1,issue,currency,1.5,ops,
1904-03-18,1747878A-64B7-46B3-BD05-9E7AB6C83C95,in Beirut: 2 mecidiye per year,newspaper,1,year,currency,2,mecidiye,
1904-03-18,1747878A-64B7-46B3-BD05-9E7AB6C83C95,in Lebanon and the rest of the Ottoman Empire: 10 Frcs per year,newspaper,1,year,currency,10,frc,
1904-03-18,1747878A-64B7-46B3-BD05-9E7AB6C83C95,America and other distant locations: Frcs 15 per year,newspaper,1,year,currency,15,frc,
1904-03-18,1747878A-64B7-46B3-BD05-9E7AB6C83C95,Ps 1;5 per copy,newspaper,1,issue,currency,1.5,ops,
1904-05-13,B3BE8C47-D3B3-4445-B05C-91378C595EF9,meat (laḥm): Ps 10/ okka,meat,0.9999999999999999,kg,currency,7.794566407757152,ops,
1904-05-13,B3BE8C47-D3B3-4445-B05C-91378C595EF9,fat (samn) Ps 35/ raṭl,fat,0.9999999999999999,kg,currency,13.640491213575016,ops,
1904-06-06,88728860-0113-4E92-80E8-8C0D7E361614,a fair price for the uqqa of sheep meat at a maximum of Ps 1"20,meat,0.9999999999999999,kg,currency,1.1691849611635727,ops,
1904-06-06,88728860-0113-4E92-80E8-8C0D7E361614,which had risen to Ps 1"30,meat,0.9999999999999999,kg,currency,1.3640491213575017,ops,
1904-07-13,56272B3A-DA13-4DE2-9D18-292F604225AB,a dīmā weaver receives Ps 0"30 per woven ṣāya,labor,1,piece,currency,0.75,ops,
1904-07-23,03B2399A-D243-4C55-BCA5-6BBC256F2B82,wage reached Ps 0"30 per ṣāya,labor,1,piece,currency,0.75,ops,
1904-07-09,134AD011-AB4E-47AC-86A6-AF5905BFCE11,the kile of wheat (1 1/6 bushel) = Ps 30 (4s.2d.),wheat,1,kile,currency,30,ops,
1905-10-28,C964A73A-009E-4081-9E73-0D54B94910F8,price of wheat fell to Ps 23,wheat,1,kile,currency,23,ops,
1905-02-27,16AA54EF-D001-4E11-8718-08E9CF15C2FF,Beirut and Lebanon: 12 Frcs per year,newspaper,1,year,currency,12,frc,
1905-02-27,16AA54EF-D001-4E11-8718-08E9CF15C2FF,Rest of the Ottoman Empire (including shipping): 15 Frcs per year,newspaper,1,year,currency,15,frc,
1905-02-27,16AA54EF-D001-4E11-8718-08E9CF15C2FF,other places (including shipping): 18 Frcs per year,newspaper,1,year,currency,18,frc,
1905-02-27,16AA54EF-D001-4E11-8718-08E9CF15C2FF,Ps 1.5 per copy,newspaper,1,issue,currency,1.5,ops,
1906-01-08,3E22641F-3A8A-4564-B0A4-CE93382D4031,Beirut and Lebanon: 12 Frcs per year,newspaper,1,year,currency,12,frc,
1906-01-08,3E22641F-3A8A-4564-B0A4-CE93382D4031,Rest of the Ottoman Empire (including shipping): 15 Frcs per year,newspaper,1,year,currency,15,frc,
1906-01-08,3E22641F-3A8A-4564-B0A4-CE93382D4031,other places (including shipping): 18 Frcs per year,newspaper,1,year,currency,18,frc,
1906-01-08,3E22641F-3A8A-4564-B0A4-CE93382D4031,Ps 1.5 per copy,newspaper,1,issue,currency,1.5,ops,
1906-12-03,42C29634-2692-454F-8ED2-0FDD7C121EF8,price of one okka of lamb meat without bones to Ps 0"65,meat,0.9999999999999999,kg,currency,1.2705143244644157,ops,
1906-04-02,C50682B8-BCDA-4293-BAA8-53FA03DC2AC4,Ps 2 per okka of best quality;,bread,0.9999999999999999,kg,currency,1.5589132815514304,ops,
1906-04-02,C50682B8-BCDA-4293-BAA8-53FA03DC2AC4,Ps 1"30 per okka of good quality;,bread,0.9999999999999999,kg,currency,1.3640491213575017,ops,
1906-04-02,C50682B8-BCDA-4293-BAA8-53FA03DC2AC4,Ps 1"20 per okka of brown bread,bread,0.9999999999999999,kg,currency,1.1691849611635727,ops,
1906-05-21,64141CA1-A33C-419B-819D-FA45D5C94B2F,inspector (murāqib) of education in Syria; his salary is also raised to Ps 500 / month,labor,1,month,currency,500,ops,
1906-07-02,81202937-A4B3-4172-873F-E6E70C980DBB,two glass of drink is sold at Ps8,drink,1,glass,currency,4,ops,
1906-07-02,D24BC58C-8790-4514-AAA3-65411DA3CBCE,If the madd had been sold at Ps10 [ghurūsh] then,wheat,1,kile,currency,20,ops,
1906-07-02,D24BC58C-8790-4514-AAA3-65411DA3CBCE,it will be sold today at Ps7,wheat,1,kile,currency,14,ops,
1906-07-09,1F76F652-AACF-4B9D-9E05-EFD9C71B4B79,vegetables and fruits are sold at very high prices (the basket/ charge at Ps 50,vegatables,1,?,currency,50,ops,
1907-01-07,60527A25-7D3F-4B24-9A2D-F80BBDE2A46B,Beirut and Lebanon: 12 Frcs per year,newspaper,1,year,currency,12,frc,
1907-01-07,60527A25-7D3F-4B24-9A2D-F80BBDE2A46B,Rest of the Ottoman Empire (including shipping): 15 Frcs per year,newspaper,1,year,currency,15,frc,
1907-01-07,60527A25-7D3F-4B24-9A2D-F80BBDE2A46B,other places (including shipping): 18 Frcs per year,newspaper,1,year,currency,18,frc,
1907-01-07,60527A25-7D3F-4B24-9A2D-F80BBDE2A46B,Ps 1.5 per copy,newspaper,1,issue,currency,1.5,ops,
1907-11-18,09AD487C-5436-4F86-9D45-D86A8F593E1A,1. class Ps 4"30,flour,0.9999999999999999,kg,currency,1.8512095218423237,ops,
1907-11-18,09AD487C-5436-4F86-9D45-D86A8F593E1A,2. class Ps 3"20,flour,0.9999999999999999,kg,currency,1.3640491213575017,ops,
1907-11-18,09AD487C-5436-4F86-9D45-D86A8F593E1A,3. class Ps 3,flour,0.9999999999999999,kg,currency,1.1691849611635727,ops,
1907-06-05,574C8F9D-B8B7-4B82-AE94-918243E056B8,rented through Mūsā Ghanāja for Frcs1.200 p.a. from 1 Sep 1906 till 1 Mar 1907,accommodation,1,year,currency,1200,frc,
1907-07-26,404180C3-953A-4558-AC6D-F2DEF5BD79E9,1m3 of earth = Ps1,labor,1,piece,currency,1,ops,
1907-07-26,404180C3-953A-4558-AC6D-F2DEF5BD79E9,1m3 of rock = Ps2,labor,1,piece,currency,2,ops,
1907-07-26,404180C3-953A-4558-AC6D-F2DEF5BD79E9,collecting 1m3 of stones = Ps2,labor,1,piece,currency,2,ops,
1907-07-26,404180C3-953A-4558-AC6D-F2DEF5BD79E9,spreading 1m3 of gravel on the railway = Ps1,labor,1,piece,currency,1,ops,
1907-07-26,404180C3-953A-4558-AC6D-F2DEF5BD79E9,for an ordinary workman on the permanent way this is 150 piastres a-month,labor,1,month,currency,150,ops,
1908-01-01,83B34335-7133-4F7F-8354-A454A3DBF3CA,9 piastres = c.1s.8d.,currency,9,ops,currency,,gbp,
1908-01-06,0C7171DE-12DF-40F2-823A-1A973B786234,about five shillings [£0"5] a bushel for wheat,wheat,1,bushel,currency,0.25,gbp,
1908-01-06,0C7171DE-12DF-40F2-823A-1A973B786234,barley are still very high vow four shillings [£0"4] a bushel,barley,1,bushel,currency,0.2,gbp,
1908-10-19,C636CBDC-CAAA-4D16-AB62-6E8CF93F60A1,Ps 1.5 per copy,newspaper,1,issue,currency,1.5,ops,
1908-10-19,C636CBDC-CAAA-4D16-AB62-6E8CF93F60A1,Beirut and Lebanon: 12 Frcs per year,newspaper,1,year,currency,12,frc,
1908-10-19,C636CBDC-CAAA-4D16-AB62-6E8CF93F60A1,Rest of the Ottoman Empire (including shipping): 15 Frcs per year,newspaper,1,year,currency,15,frc,
1908-10-19,C636CBDC-CAAA-4D16-AB62-6E8CF93F60A1,other places (including shipping): 18 Frcs per year,newspaper,1,year,currency,18,frc,
1908-10-19,E5E8D156-974D-4094-A0DE-C255501A04CB,sheep and set the price of one okka to Ps 0"70,meat,0.9999999999999999,kg,currency,1.3640491213575017,ops,
1908-10-19,E5E8D156-974D-4094-A0DE-C255501A04CB,the butchers don't sell at Ps 0"75 but at Ps 2,meat,0.9999999999999999,kg,currency,1.5589132815514304,ops,
1908-12-17,762829EA-B712-4345-8FD8-FCAF7BCDF960,1 Metallik per copy,newspaper,1,issue,currency,0.25,ops,
1908-12-17,762829EA-B712-4345-8FD8-FCAF7BCDF960,In Damascus: 4 Mecidiye per year,newspaper,1,year,currency,80,ops,
1908-12-17,762829EA-B712-4345-8FD8-FCAF7BCDF960,in Damascus: 2 mecidiye per 6 months,newspaper,1,month,currency,6.666666666666666,ops,
1908-12-17,762829EA-B712-4345-8FD8-FCAF7BCDF960,In the Ottoman Empire: £T 1 per year,newspaper,1,year,currency,100,ops,
1908-12-17,762829EA-B712-4345-8FD8-FCAF7BCDF960,outside the Ottoman Empire: 25 Frcs per year,newspaper,1,year,currency,25,frc,
1908-12-20,8CC33120-F717-4378-A1B5-E916231D92DE,charcoal brought from 'Ajalun at Ps 100 / qintar to the poor of Damascus only,charcoal,1,kg,currency,0.38972832038785765,ops,
1908-12-20,8CC33120-F717-4378-A1B5-E916231D92DE,the fair price of charcoal at Ps 130 but in vain,charcoal,1,kg,currency,0.506646816504215,ops,
1908-12-20,8CC33120-F717-4378-A1B5-E916231D92DE,it now reached Ps 180 rising occasionally to 190,charcoal,1,kg,currency,0.7015109766981438,ops,currency,0.7404838087369295,ops,
1908-12-24,1B6651D2-448F-445B-95D1-CCEF13AF794D,the father working during the days as a sweets vendor and not earning more than Ps 3,labor,1,day,currency,3,ops,
1908-12-31,8CA1C5C5-F517-4F46-839C-F6077D42631B,a madd of good wheat is Ps 18 in some places of the Jabal Druze,wheat,1,kile,currency,36,ops,
1908-12-31,8CA1C5C5-F517-4F46-839C-F6077D42631B,otherwise it is not more than Ps 16,wheat,1,kile,currency,32,ops,
1908-04-01,9B433A03-00C9-4863-A4CB-89F6C8E238FB,The average value of wheat is now about five shilling a bushel,wheat,1,bushel,currency,0.25,gbp,
1908-04-01,9B433A03-00C9-4863-A4CB-89F6C8E238FB,that of barley is about 3s./8d,barley,1,bushel,currency,0.18,gbp,
1908-07-01,FE4047B7-C0F9-486D-B43C-46844068B208,£T 1 = 100 pias = 130¾ local pias,currency,100,ops,currency,100,ops,currency,130.75,ops,
1908-07-01,FE4047B7-C0F9-486D-B43C-46844068B208,1£ = 109½ to 110 pias = 143¼ local pias,currency,1,gbp,currency,143.25,ops,
1908-07-06,EE124298-8486-4EB8-91CD-B01B7C9962C1,the shunbul of wheat had cost Ps 128; it fell to Ps 112 today due to the arrival of the new harvest,wheat,1,kile,currency,42.666666666666664,ops,currency,37.33333333333333,ops,
1908-07-06,EE124298-8486-4EB8-91CD-B01B7C9962C1,White barley is at Ps 40 - 44,barley,1,kile,currency,13.333333333333332,ops,currency,14.666666666666666,ops,
1908-07-06,EE124298-8486-4EB8-91CD-B01B7C9962C1,fat: the raṭl of 1017 dirham is at Ps 37,fat,0.9999999999999999,kg,fat,1.27125,kg,currency,14.419947854350731,ops,
1908-07-06,EE124298-8486-4EB8-91CD-B01B7C9962C1,fat: the raṭl of 1017 dirham,fat,0.9999999999999999,kg,fat,1.27125,kg,
1908-07-06,EE124298-8486-4EB8-91CD-B01B7C9962C1,Ps 1.5 per copy,newspaper,1,issue,currency,1.5,ops,
1908-08-17,94A823C5-5E63-48A6-B7F0-F206728B170E,kile | wheat al-kindra | 60 | 62,wheat,1,kile,currency,60,ops,currency,62,ops,
1908-08-17,94A823C5-5E63-48A6-B7F0-F206728B170E,kile | wheat from the Ḥawrān | 35 | 42,wheat,1,kile,currency,35,ops,currency,42,ops,
1908-08-17,94A823C5-5E63-48A6-B7F0-F206728B170E,qinṭar | barley from Tarsus | 225 |,barley,1,kg,currency,0.8768887208726797,ops,
1908-08-17,94A823C5-5E63-48A6-B7F0-F206728B170E,qinṭār | barley from Hama | 185 |,barley,1,qintār,currency,185,ops,
1908-08-17,94A823C5-5E63-48A6-B7F0-F206728B170E,? | ful | 28 |,ful,1,?,currency,28,ops,
1908-08-17,94A823C5-5E63-48A6-B7F0-F206728B170E,? | chickpeas | 28 | 34,chickpeas,1,?,currency,28,ops,currency,34,ops,
1908-08-17,94A823C5-5E63-48A6-B7F0-F206728B170E,ratl | lentils *sūrī* | 3 |,lentils,0.9999999999999999,kg,currency,1.1691849611635727,ops,
1908-08-17,94A823C5-5E63-48A6-B7F0-F206728B170E,ratl | lentils *shāmī* | 4 | 5,lentils,0.9999999999999999,kg,currency,1.5589132815514304,ops,currency,1.948641601939288,ops,
1908-08-21,0FF34A37-F850-4E78-ABE0-334BD88D6C6E,the raṭl of bread was sold at more then Ps 7;5,bread,0.9999999999999999,kg,currency,2.922962402908932,ops,
1908-08-24,436893A3-53A9-41B2-B29B-5EF7DE3BEFDF,a ticket is 1 Mecidiye,theatre,1,ticket,currency,20,ops,
1908-08-24,436893A3-53A9-41B2-B29B-5EF7DE3BEFDF,subscriptions cost 120 Ps,newspaper,1,year,currency,120,ops,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,kile | wheat al-kindra | 60 | 62,wheat,1,kile,currency,60,ops,currency,62,ops,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,kile | wheat from the Ḥawrān | 35 | 42,wheat,1,kile,currency,35,ops,currency,42,ops,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,qinṭar | barley from Tarsus | 225 |,barley,1,kg,currency,0.8768887208726797,ops,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,qinṭār | barley from Hama | 185 |,barley,1,qintār,currency,185,ops,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,? | ful | 28 |,ful,1,?,currency,28,ops,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,? | chickpeas | 28 | 34,chickpeas,1,?,currency,28,ops,currency,34,ops,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,ratl | lentils *sūrī* | 3 |,lentils,0.9999999999999999,kg,currency,1.1691849611635727,ops,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,ratl | lentils *shāmī* | 4 | 5,lentils,0.9999999999999999,kg,currency,1.5589132815514304,ops,currency,1.948641601939288,ops,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,Frcs 8 per year,newspaper,1,year,currency,8,frc,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,Frcs 5 for six months,newspaper,1,month,currency,0.8333333333333333,frc,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,Frcs 11 per year,newspaper,1,year,currency,11,frc,
1908-08-03,EDF21A89-7F46-4D69-91CE-1882364E6E6F,Frcs 7 for six months,newspaper,1,month,currency,1.1666666666666665,frc,
1908-08-31,A5383205-BF00-43B3-9A20-283DA9BCDF73,kile | wheat al-kindra | 60 | 62,wheat,1,kile,currency,60,ops,currency,62,ops,
1908-08-31,A5383205-BF00-43B3-9A20-283DA9BCDF73,kile | wheat from the Ḥawrān | 35 | 42,wheat,1,kile,currency,35,ops,currency,42,ops,
1908-08-31,A5383205-BF00-43B3-9A20-283DA9BCDF73,qinṭar | barley from Tarsus | 225 |,barley,1,kg,currency,0.8768887208726797,ops,
1908-08-31,A5383205-BF00-43B3-9A20-283DA9BCDF73,qinṭār | barley from Hama | 185 |,barley,1,qintār,currency,185,ops,
1908-08-31,A5383205-BF00-43B3-9A20-283DA9BCDF73,? | ful | 28 |,ful,1,?,currency,28,ops,
1908-08-31,A5383205-BF00-43B3-9A20-283DA9BCDF73,? | chickpeas | 28 | 34,chickpeas,1,?,currency,28,ops,currency,34,ops,
1908-08-31,A5383205-BF00-43B3-9A20-283DA9BCDF73,ratl | lentils *sūrī* | 3 |,lentils,0.9999999999999999,kg,currency,1.1691849611635727,ops,
1908-08-31,A5383205-BF00-43B3-9A20-283DA9BCDF73,ratl | lentils *shāmī* | 4 | 5,lentils,0.9999999999999999,kg,currency,1.5589132815514304,ops,currency,1.948641601939288,ops,
1908-09-21,1276FD06-BAD2-4E20-94B8-4BB866AD07A7,monthly salary of Ps 500 for every policeman,labor,1,month,currency,500,ops,
1908-09-21,1276FD06-BAD2-4E20-94B8-4BB866AD07A7,Ps 600 for the muaven of the superintendent,labor,1,month,currency,600,ops,
1908-09-21,1276FD06-BAD2-4E20-94B8-4BB866AD07A7,Ps 750 for the 3rd superintendent,labor,1,month,currency,750,ops,
1908-09-21,1276FD06-BAD2-4E20-94B8-4BB866AD07A7,Ps 1000 for the 2nd,currency,1000,ops,
1908-09-21,1276FD06-BAD2-4E20-94B8-4BB866AD07A7,Ps 1500 for the ser superintendent,labor,1,month,currency,1500,ops,
1908-09-21,1276FD06-BAD2-4E20-94B8-4BB866AD07A7,Ps 2500 for the director,labor,1,month,currency,2500,ops,
1908-09-28,1A2540D0-D7DB-400A-8DBE-09993DC21890,the qintar of coal had been Ps 145,charcoal,1,kg,currency,0.5651060645623935,ops,
1908-09-28,1A2540D0-D7DB-400A-8DBE-09993DC21890,today it is established at Ps 107,charcoal,1,kg,currency,0.4170093028150077,ops,
1909-01-01,C9B6FBAE-422C-4199-9CA5-11BBC03104D7,1 Metallik per copy,newspaper,1,issue,currency,0.25,ops,
1909-01-01,C9B6FBAE-422C-4199-9CA5-11BBC03104D7,In Damascus: 4 Mecidiye per year,newspaper,1,year,currency,80,ops,
1909-01-01,C9B6FBAE-422C-4199-9CA5-11BBC03104D7,in Damascus: 2 mecidiye per 6 months,newspaper,1,month,currency,6.666666666666666,ops,
1909-01-01,C9B6FBAE-422C-4199-9CA5-11BBC03104D7,In the Ottoman Empire: £T 1 per year,newspaper,1,year,currency,100,ops,
1909-01-01,C9B6FBAE-422C-4199-9CA5-11BBC03104D7,outside the Ottoman Empire: 25 Frcs per year,newspaper,1,year,currency,25,frc,
1909-01-02,68737C82-9001-46C1-9DB4-FBB41CC1D0C3,prices are still high averaging about 5 shillings [£0"5] per bushel for wheat,wheat,1,bushel,currency,,,
1909-01-02,68737C82-9001-46C1-9DB4-FBB41CC1D0C3,about half as much [£0"2"6] for barley,barley,1,bushel,currency,,,
1909-01-26,F4AC3E73-C10C-46A7-987E-A19EA682288C,a magazine of ammunition being available for a metallik at the most,ammunition,1,magazine,currency,0.25,ops,
1909-12-11,7EC2197E-D51C-4726-8373-DF8742F4361E,annual subscription is £T 1,newspaper,1,year,currency,100,ops,
1909-12-07,DD4574B6-F6A8-4925-B4B0-33F597904772,annual subscription is £T 1,newspaper,1,year,currency,100,ops,
1909-02-28,404B21AC-F274-4BF7-AD0E-F967338BD9AF,to pay Ps 6 to the workers to shovel sand on the tracks,labour,1,day,currency,6,ops,
1909-02-07,5DA86A30-8E43-46AB-94D7-98ED101D39FE,bread weighing not more than 150 dirham at the price of Ps 1"20,bread,1,kg,currency,3.117826563102861,ops,
1909-03-18,87430D3E-1161-4148-AC40-E41B65421004,Damascus; price of wheat currently at Ps 45 to Ps 50 per bushel/kile,wheat,1,kile,currency,45,ops,currency,50,ops,
1909-03-30,E5385ADD-7665-44E0-8526-F064DDE22224,flour (*al-ṭaḥīn*) merchants raised the price of a raṭl to Ps 0"20,flour,0.9999999999999999,kg,currency,0.1948641601939288,ops,
1909-03-30,E5385ADD-7665-44E0-8526-F064DDE22224,uqqa of finest bread to Ps 2"20,bread,0.9999999999999999,kg,currency,1.948641601939288,ops,
1909-03-30,E5385ADD-7665-44E0-8526-F064DDE22224,uqqa of good quality bread to Ps 2"15,bread,0.9999999999999999,kg,currency,1.855106805046202,ops,
1909-03-30,E5385ADD-7665-44E0-8526-F064DDE22224,uqqa of black bread to Ps 2,bread,0.9999999999999999,kg,currency,1.5589132815514304,ops,
1909-03-30,E5385ADD-7665-44E0-8526-F064DDE22224,currently in Beirut the raṭl sells at Ps 4"20,bread,0.9999999999999999,kg,currency,1.753777441745359,ops,
1909-03-30,E5385ADD-7665-44E0-8526-F064DDE22224,in our corrupted city the price is Ps 6"20,bread,0.9999999999999999,kg,currency,2.533234082521074,ops,
1909-04-01,41CD1B38-A74E-4196-AA4A-F94BB31F5BC6,wheat which is now 51 p.res a gift (6d/- a bushel),wheat,1,kile,currency,51,ops,
1909-04-10,8C39166F-F057-4ADA-8947-688BB0BE5A56,the madd of wheat is sold for Ps 24 at the Shamsakin Station,wheat,1,kile,currency,48,ops,
1909-04-12,0D13B9E7-3F41-4EA5-BAA8-267A9D01CC3E,1 Metallik per copy,newspaper,1,issue,currency,0.25,ops,
1909-04-13,C458F3B3-C575-4E8F-8E0D-0E4928DACCDB,cut bread (*al-khubz al-maqṭūʿ*) is sold at Ps 0"10 and weighs barely 50 dirham,bread,0.9999999999999999,kg,currency,1.5589132815514304,ops,
1909-04-13,C458F3B3-C575-4E8F-8E0D-0E4928DACCDB,flour is sold for Ps 43 per ṭabba,flour,1,tabba,currency,43,ops,
1909-04-06,C203B9AC-A2ED-443C-B665-4FBD9B080B5B,Ps 60 for *al-farkha*,flour,1,kg,currency,1.8706959378617167,ops,
1909-04-06,C203B9AC-A2ED-443C-B665-4FBD9B080B5B,Ps 59 for 2nd quality,flour,1,kg,currency,1.839517672230688,ops,
1909-04-06,C203B9AC-A2ED-443C-B665-4FBD9B080B5B,Ps 55 for *al-duqāq*,flour,1,kg,currency,1.7148046097065737,ops,
1909-04-06,C203B9AC-A2ED-443C-B665-4FBD9B080B5B,Ps 45 for *al-mafrūq*,flour,1,kg,currency,1.4030219533962875,ops,
1909-04-06,C203B9AC-A2ED-443C-B665-4FBD9B080B5B,the ratl of best bread (al-Khāṣṣ) = Ps 4,bread,0.9999999999999999,kg,currency,1.5589132815514304,ops,
1909-04-06,C203B9AC-A2ED-443C-B665-4FBD9B080B5B,2nd quality = Ps 3"30,bread,0.9999999999999999,kg,currency,1.461481201454466,ops,
1909-04-06,C203B9AC-A2ED-443C-B665-4FBD9B080B5B,3rd qual (duqāq) = Ps 3"20,bread,0.9999999999999999,kg,currency,1.3640491213575017,ops,
